date,asset,open,high,low,close,adj_close,volume,source,asset_class,description
2018-08-17,AAPL,352.145889,359.240996,341.148889,348.163763,348.170725,11730016,sample,Equity,Technology equity
2018-08-20,AAPL,350.300375,358.382008,326.964218,334.685609,334.6923,11218301,sample,Equity,Technology equity
2018-08-21,AAPL,337.004685,342.420509,320.481013,325.715414,325.721924,6156341,sample,Equity,Technology equity
2018-08-22,AAPL,323.83224,332.594662,299.401829,307.728508,307.734656,6827863,sample,Equity,Technology equity
2018-08-23,AAPL,308.934464,314.375471,295.64351,300.943784,300.949794,5904142,sample,Equity,Technology equity
2018-08-24,AAPL,301.395129,336.440259,290.576567,324.782218,324.788701,3680954,sample,Equity,Technology equity
2018-08-27,AAPL,323.991084,333.714366,298.732293,307.974914,307.981058,6318447,sample,Equity,Technology equity
2018-08-28,AAPL,307.619044,330.268634,297.17451,319.423312,319.42968,8256667,sample,Equity,Technology equity
2018-08-29,AAPL,320.568343,340.842911,312.443894,332.418142,332.424765,11646764,sample,Equity,Technology equity
2018-08-30,AAPL,331.833427,340.748361,326.84186,335.698652,335.705335,7961240,sample,Equity,Technology equity
2018-08-31,AAPL,338.959585,355.019692,329.042785,344.928268,344.93513,8336640,sample,Equity,Technology equity
2018-09-03,AAPL,341.253216,351.218602,338.156777,348.060397,348.067314,10639595,sample,Equity,Technology equity
2018-09-04,AAPL,350.050437,357.57923,329.417379,336.658135,336.664819,5836179,sample,Equity,Technology equity
2018-09-05,AAPL,335.596825,337.893344,330.520267,332.797631,332.804232,10423724,sample,Equity,Technology equity
2018-09-06,AAPL,330.781192,351.323027,323.780974,344.042172,344.048987,7371475,sample,Equity,Technology equity
2018-09-07,AAPL,345.926669,355.236887,318.102138,326.900283,326.906752,5870239,sample,Equity,Technology equity
2018-09-10,AAPL,322.383461,327.072509,313.382428,318.007832,318.014117,6212261,sample,Equity,Technology equity
2018-09-11,AAPL,318.932891,339.675236,311.673327,332.115608,332.122162,13236214,sample,Equity,Technology equity
2018-09-12,AAPL,331.17439,334.647607,323.899891,327.332819,327.33927,7018370,sample,Equity,Technology equity
2018-09-13,AAPL,328.097331,347.960269,319.546341,339.121951,339.128625,10490773,sample,Equity,Technology equity
2018-09-14,AAPL,337.392038,347.154611,318.152443,327.632624,327.639061,10582625,sample,Equity,Technology equity
2018-09-17,AAPL,325.971438,340.935711,316.243115,331.055655,331.062149,5969054,sample,Equity,Technology equity
2018-09-18,AAPL,332.188783,333.060765,329.057824,329.923861,329.930322,6086037,sample,Equity,Technology equity
2018-09-19,AAPL,330.42256,335.306002,317.706814,322.472763,322.479067,7902606,sample,Equity,Technology equity
2018-09-20,AAPL,323.802966,327.930977,312.442276,316.47689,316.483065,9275566,sample,Equity,Technology equity
2018-09-21,AAPL,318.381583,319.717925,313.235275,314.555557,314.561684,9699882,sample,Equity,Technology equity
2018-09-24,AAPL,313.122021,315.990609,308.147396,310.996511,311.002556,8956061,sample,Equity,Technology equity
2018-09-25,AAPL,310.811776,311.594211,309.994206,310.776553,310.782581,4875124,sample,Equity,Technology equity
2018-09-26,AAPL,310.19816,316.245553,304.649084,310.68772,310.693734,9838141,sample,Equity,Technology equity
2018-09-27,AAPL,309.168959,324.506223,302.757787,317.913713,317.919853,4720246,sample,Equity,Technology equity
2018-09-28,AAPL,315.403212,331.350492,310.338882,326.11418,326.120464,13848914,sample,Equity,Technology equity
2018-10-01,AAPL,324.190807,333.871079,319.880409,329.490221,329.496556,6547187,sample,Equity,Technology equity
2018-10-02,AAPL,328.767977,335.098225,324.613169,330.916268,330.922615,5544019,sample,Equity,Technology equity
2018-10-03,AAPL,325.641243,334.106308,320.442621,328.856359,328.86265,7459032,sample,Equity,Technology equity
2018-10-04,AAPL,326.86526,336.262775,323.06365,332.39683,332.403172,5147834,sample,Equity,Technology equity
2018-10-05,AAPL,331.379278,336.740188,318.315879,323.550132,323.55629,5363617,sample,Equity,Technology equity
2018-10-08,AAPL,323.246284,326.612479,316.296054,319.624533,319.630599,7790875,sample,Equity,Technology equity
2018-10-09,AAPL,318.409693,325.317165,313.0973,319.978596,319.984651,3307204,sample,Equity,Technology equity
2018-10-10,AAPL,319.843929,323.865258,310.777232,314.734319,314.740258,6748246,sample,Equity,Technology equity
2018-10-11,AAPL,312.901727,326.864133,307.954012,321.776093,321.782147,4888422,sample,Equity,Technology equity
2018-10-12,AAPL,319.462443,323.24245,314.945347,318.716528,318.722506,12298236,sample,Equity,Technology equity
2018-10-15,AAPL,318.025064,326.096372,314.803402,322.826074,322.832111,8060190,sample,Equity,Technology equity
2018-10-16,AAPL,323.690694,327.699988,318.661243,322.657743,322.663757,8380269,sample,Equity,Technology equity
2018-10-17,AAPL,323.272319,330.847097,319.894645,327.426023,327.432106,4352303,sample,Equity,Technology equity
2018-10-18,AAPL,327.838879,335.196546,325.302485,332.623137,332.629296,12699307,sample,Equity,Technology equity
2018-10-19,AAPL,333.740592,334.434564,331.80561,332.496997,332.503132,9086551,sample,Equity,Technology equity
2018-10-22,AAPL,332.418214,335.818295,330.181655,333.57396,333.580094,18685680,sample,Equity,Technology equity
2018-10-23,AAPL,334.401608,358.427409,324.939812,348.564868,348.571254,9940082,sample,Equity,Technology equity
2018-10-24,AAPL,348.095306,351.193938,345.683148,348.777056,348.783423,15293748,sample,Equity,Technology equity
2018-10-25,AAPL,350.043212,362.715573,344.348457,356.909119,356.915609,13276302,sample,Equity,Technology equity
2018-10-26,AAPL,356.064348,370.069067,351.603783,365.490418,365.497038,9196273,sample,Equity,Technology equity
2018-10-29,AAPL,364.408053,374.82735,359.377084,369.723004,369.729675,11260809,sample,Equity,Technology equity
2018-10-30,AAPL,370.876015,382.702148,335.376872,346.423281,346.429506,11778122,sample,Equity,Technology equity
2018-10-31,AAPL,345.828127,350.544839,342.031658,346.738377,346.744583,10773266,sample,Equity,Technology equity
2018-11-01,AAPL,346.768071,363.046909,341.224818,357.334743,357.341111,7490834,sample,Equity,Technology equity
2018-11-02,AAPL,356.479769,367.600336,326.983981,337.512865,337.518855,8582806,sample,Equity,Technology equity
2018-11-05,AAPL,336.53469,381.128746,323.484613,366.901126,366.907608,5953210,sample,Equity,Technology equity
2018-11-06,AAPL,365.917524,377.360288,342.975159,354.046705,354.052933,6269604,sample,Equity,Technology equity
2018-11-07,AAPL,352.532613,362.075692,325.548854,334.606676,334.612535,11646155,sample,Equity,Technology equity
2018-11-08,AAPL,335.088035,364.775046,325.840935,354.979033,354.98522,8011315,sample,Equity,Technology equity
2018-11-09,AAPL,357.887495,360.513556,355.946533,358.568899,358.575118,9707288,sample,Equity,Technology equity
2018-11-12,AAPL,358.043255,362.000335,349.446432,353.35166,353.35776,5824026,sample,Equity,Technology equity
2018-11-13,AAPL,355.750285,380.047583,342.069121,365.973272,365.979558,12204373,sample,Equity,Technology equity
2018-11-14,AAPL,365.858558,369.439975,362.454792,366.034572,366.040828,6012937,sample,Equity,Technology equity
2018-11-15,AAPL,365.352786,370.766015,361.996581,367.391086,367.397334,11448142,sample,Equity,Technology equity
2018-11-16,AAPL,368.986908,371.865193,362.676243,365.527543,365.533727,7235612,sample,Equity,Technology equity
2018-11-19,AAPL,365.377472,379.089934,325.16006,337.839015,337.8447,18096639,sample,Equity,Technology equity
2018-11-20,AAPL,338.317386,344.650625,321.1547,327.281347,327.286825,7441222,sample,Equity,Technology equity
2018-11-21,AAPL,328.200035,331.342558,322.178534,325.293224,325.298638,4443696,sample,Equity,Technology equity
2018-11-22,AAPL,324.970296,327.645698,322.242563,324.917531,324.922908,9562271,sample,Equity,Technology equity
2018-11-23,AAPL,322.799152,334.235318,318.771794,330.116664,330.122097,6998436,sample,Equity,Technology equity
2018-11-26,AAPL,328.36309,332.291588,323.58604,327.504263,327.509622,10549890,sample,Equity,Technology equity
2018-11-27,AAPL,327.836329,359.277757,317.541504,348.339097,348.344763,11612225,sample,Equity,Technology equity
2018-11-28,AAPL,347.963203,371.723301,339.046447,362.43568,362.44154,13282430,sample,Equity,Technology equity
2018-11-29,AAPL,363.690141,381.758173,315.139648,331.614153,331.619482,8817643,sample,Equity,Technology equity
2018-11-30,AAPL,328.581157,353.239386,321.645269,345.937138,345.942662,14247519,sample,Equity,Technology equity
2018-12-03,AAPL,342.275915,362.502936,332.008207,351.945167,351.950752,7481486,sample,Equity,Technology equity
2018-12-04,AAPL,349.473681,357.011476,337.823044,345.270173,345.275617,6914929,sample,Equity,Technology equity
2018-12-05,AAPL,346.456254,379.275707,336.186066,368.356324,368.362094,7147322,sample,Equity,Technology equity
2018-12-06,AAPL,365.068049,390.40135,357.635591,382.611719,382.617672,9104115,sample,Equity,Technology equity
2018-12-07,AAPL,385.065648,398.583387,377.428683,390.832057,390.838097,9365699,sample,Equity,Technology equity
2018-12-10,AAPL,392.46453,396.114173,384.255808,387.862656,387.868609,8036688,sample,Equity,Technology equity
2018-12-11,AAPL,386.552924,395.310344,376.850381,385.585893,385.59177,6383410,sample,Equity,Technology equity
2018-12-12,AAPL,386.607941,396.724572,377.463939,387.558097,387.563961,9770817,sample,Equity,Technology equity
2018-12-13,AAPL,384.973557,398.669595,347.506806,360.325968,360.331381,9168391,sample,Equity,Technology equity
2018-12-14,AAPL,365.839643,383.378214,355.487651,372.828462,372.834022,7233330,sample,Equity,Technology equity
2018-12-17,AAPL,374.128628,377.157557,372.663656,375.686485,375.692046,7322139,sample,Equity,Technology equity
2018-12-18,AAPL,376.708962,412.899758,364.498781,399.936701,399.942575,5113999,sample,Equity,Technology equity
2018-12-19,AAPL,401.799192,412.672492,394.439331,405.249432,405.255338,8471411,sample,Equity,Technology equity
2018-12-20,AAPL,401.128696,423.522598,393.959092,416.085659,416.091676,4870821,sample,Equity,Technology equity
2018-12-21,AAPL,418.90441,432.856804,377.24744,390.24529,390.250887,12116931,sample,Equity,Technology equity
2018-12-24,AAPL,391.513694,398.030598,386.711957,393.20808,393.213674,10081744,sample,Equity,Technology equity
2018-12-25,AAPL,396.535956,411.65186,356.066773,370.177912,370.183135,7294245,sample,Equity,Technology equity
2018-12-26,AAPL,372.652674,410.756248,353.767834,390.94444,390.94991,9936563,sample,Equity,Technology equity
2018-12-27,AAPL,391.579897,396.689836,383.691246,388.764445,388.769838,7104200,sample,Equity,Technology equity
2018-12-28,AAPL,390.713027,404.418291,348.196342,360.854232,360.859194,5248951,sample,Equity,Technology equity
2018-12-31,AAPL,357.611785,367.467823,344.241284,353.997717,354.002542,7544513,sample,Equity,Technology equity
2019-01-01,AAPL,355.63559,376.004918,348.475203,368.583831,368.588809,16165673,sample,Equity,Technology equity
2019-01-02,AAPL,367.310188,384.117665,327.083276,342.767733,342.772321,5251846,sample,Equity,Technology equity
2019-01-03,AAPL,341.422099,358.03866,335.757485,352.195305,352.199975,11879252,sample,Equity,Technology equity
2019-01-04,AAPL,354.81248,358.854102,341.670625,345.607393,345.611933,10610114,sample,Equity,Technology equity
2019-01-07,AAPL,345.82273,363.20472,337.387174,354.556133,354.560745,10445677,sample,Equity,Technology equity
2019-01-08,AAPL,356.645638,366.532792,351.117343,360.937963,360.942612,11442552,sample,Equity,Technology equity
2019-01-09,AAPL,360.822175,362.455934,358.306432,359.936179,359.940769,5524276,sample,Equity,Technology equity
2019-01-10,AAPL,359.668361,367.09597,356.233339,363.623177,363.627768,12409534,sample,Equity,Technology equity
2019-01-11,AAPL,362.263355,420.034526,344.117287,399.998285,400.003283,13224511,sample,Equity,Technology equity
2019-01-14,AAPL,400.057789,424.923187,392.010545,416.544314,416.549464,12262169,sample,Equity,Technology equity
2019-01-15,AAPL,417.310372,427.026629,390.417187,399.723979,399.728869,7363254,sample,Equity,Technology equity
2019-01-16,AAPL,398.461419,406.986432,393.262564,401.744738,401.7496,14372613,sample,Equity,Technology equity
2019-01-17,AAPL,398.014708,401.160972,392.62374,395.752119,395.756855,11417608,sample,Equity,Technology equity
2019-01-18,AAPL,398.823511,410.054812,390.889913,402.056895,402.061652,13043794,sample,Equity,Technology equity
2019-01-21,AAPL,399.462897,416.004499,388.97092,405.357693,405.362435,8041615,sample,Equity,Technology equity
2019-01-22,AAPL,405.142082,413.524443,400.156369,408.497439,408.502163,9117380,sample,Equity,Technology equity
2019-01-23,AAPL,407.451887,436.750625,396.800965,425.624662,425.629525,7540543,sample,Equity,Technology equity
2019-01-24,AAPL,429.72228,433.671893,423.676422,427.606589,427.611416,7653889,sample,Equity,Technology equity
2019-01-25,AAPL,427.118297,434.822572,423.650482,431.320637,431.325447,12246604,sample,Equity,Technology equity
2019-01-28,AAPL,426.139572,441.964014,420.610555,436.303129,436.307933,9977631,sample,Equity,Technology equity
2019-01-29,AAPL,441.018352,452.822836,412.906183,424.262163,424.266776,8838580,sample,Equity,Technology equity
2019-01-30,AAPL,420.550717,433.993449,392.054407,405.00007,405.004416,14475328,sample,Equity,Technology equity
2019-01-31,AAPL,404.440502,411.16328,393.369162,400.018435,400.022672,8877330,sample,Equity,Technology equity
2019-02-01,AAPL,402.567013,404.882301,394.741176,397.024588,397.028736,12040504,sample,Equity,Technology equity
2019-02-04,AAPL,394.653319,397.871448,388.33653,391.529183,391.533219,5616216,sample,Equity,Technology equity
2019-02-05,AAPL,391.061561,397.515767,374.199347,380.478893,380.48276,9159453,sample,Equity,Technology equity
2019-02-06,AAPL,384.702151,393.615798,380.421366,389.284028,389.287928,8492952,sample,Equity,Technology equity
2019-02-07,AAPL,391.907693,395.612795,378.710838,382.325348,382.329124,5114182,sample,Equity,Technology equity
2019-02-08,AAPL,383.374867,423.850385,365.61597,405.085784,405.089726,10511332,sample,Equity,Technology equity
2019-02-11,AAPL,405.149432,407.89641,403.41595,406.15861,406.162503,12460166,sample,Equity,Technology equity
2019-02-12,AAPL,402.822047,409.470833,398.363509,404.988318,404.992141,3247444,sample,Equity,Technology equity
2019-02-13,AAPL,406.434666,438.202701,393.771793,424.962572,424.966521,7732780,sample,Equity,Technology equity
2019-02-14,AAPL,427.600874,433.965997,411.673937,417.894575,417.898396,13531694,sample,Equity,Technology equity
2019-02-15,AAPL,420.21734,427.428538,401.398351,408.406873,408.410547,6598691,sample,Equity,Technology equity
2019-02-18,AAPL,407.91277,411.312228,398.059712,401.404936,401.408486,9292554,sample,Equity,Technology equity
2019-02-19,AAPL,402.135929,410.76538,380.615706,388.962467,388.96585,4648344,sample,Equity,Technology equity
2019-02-20,AAPL,388.472239,392.765393,380.295,384.54475,384.548036,19582256,sample,Equity,Technology equity
2019-02-21,AAPL,385.509043,411.577437,376.674598,402.356902,402.360279,12405576,sample,Equity,Technology equity
2019-02-22,AAPL,404.18299,407.208823,395.412966,398.395472,398.398756,4894079,sample,Equity,Technology equity
2019-02-25,AAPL,393.91304,404.970862,366.939994,377.538145,377.541199,6216827,sample,Equity,Technology equity
2019-02-26,AAPL,377.826074,381.048166,370.803112,373.992512,373.995481,7770625,sample,Equity,Technology equity
2019-02-27,AAPL,374.092896,378.624275,364.677396,369.148889,369.151762,18310212,sample,Equity,Technology equity
2019-02-28,AAPL,369.044855,380.59254,342.65607,353.724366,353.727065,8622697,sample,Equity,Technology equity
2019-03-01,AAPL,354.913935,359.5296,350.026885,354.638975,354.641626,6117030,sample,Equity,Technology equity
2019-03-04,AAPL,355.144964,376.29864,345.69614,366.546474,366.549157,8539071,sample,Equity,Technology equity
2019-03-05,AAPL,364.507642,378.608449,359.169761,373.144095,373.146769,7589722,sample,Equity,Technology equity
2019-03-06,AAPL,372.979162,376.505533,367.683409,371.192891,371.195493,7268033,sample,Equity,Technology equity
2019-03-07,AAPL,371.791986,380.672836,345.642179,354.100438,354.102865,6668825,sample,Equity,Technology equity
2019-03-08,AAPL,352.6251,355.909807,344.846612,348.089066,348.091397,5401579,sample,Equity,Technology equity
2019-03-11,AAPL,346.431882,353.232624,332.186588,338.838261,338.840476,7893584,sample,Equity,Technology equity
2019-03-12,AAPL,338.072455,347.123234,324.000726,332.913388,332.915512,8820423,sample,Equity,Technology equity
2019-03-13,AAPL,332.553676,336.582854,331.00811,335.025798,335.027884,5928230,sample,Equity,Technology equity
